# LISA, DECIGO, and BBO peak-integrated sensitivities
# (*) to the signal from turbulence
# (*) for auto- (LISA) and cross- (DECIGO, BBO) correlation searches
# (*) at design sensitivity
#
# Normalization
# (*) threshold signal-to-noise ratio = 1
# (*) observing time = 1 yr
#
# Column 1: Log10 of the peak   frequency f_t, redshifted to today, in units of Hz
# Column 2: Log10 of the Hubble frequency h_*, redshifted to today, in units of Hz
# Column 3: Log10 of the peak-integrated sensitivity for LISA
# Column 4: Log10 of the peak-integrated sensitivity for DECIGO
# Column 5: Log10 of the peak-integrated sensitivity for BBO
#

 -7.800000	 -5.200000	 -6.579806	 -6.870742	 -7.208907
 -7.800000	 -5.100000	 -6.679767	 -6.970733	 -7.308898
 -7.800000	 -5.000000	 -6.779717	 -7.070722	 -7.408887
 -7.800000	 -4.900000	 -6.879655	 -7.170708	 -7.508874
 -7.800000	 -4.800000	 -6.979577	 -7.270691	 -7.608856
 -7.800000	 -4.700000	 -7.079478	 -7.370669	 -7.708835
 -7.800000	 -4.600000	 -7.179355	 -7.470641	 -7.808808
 -7.800000	 -4.500000	 -7.279199	 -7.570606	 -7.908773
 -7.800000	 -4.400000	 -7.379003	 -7.670562	 -8.008730
 -7.800000	 -4.300000	 -7.478757	 -7.770507	 -8.108676
 -7.800000	 -4.200000	 -7.578448	 -7.870437	 -8.208608
 -7.800000	 -4.100000	 -7.678059	 -7.970350	 -8.308523
 -7.800000	 -4.000000	 -7.777572	 -8.070239	 -8.408415
 -7.800000	 -3.900000	 -7.876962	 -8.170101	 -8.508279
 -7.800000	 -3.800000	 -7.976197	 -8.269927	 -8.608109
 -7.800000	 -3.700000	 -8.075241	 -8.369708	 -8.707895
 -7.800000	 -3.600000	 -8.174046	 -8.469433	 -8.807625
 -7.800000	 -3.500000	 -8.272556	 -8.569087	 -8.907288
 -7.800000	 -3.400000	 -8.370703	 -8.668654	 -9.006863
 -7.800000	 -3.300000	 -8.468403	 -8.768110	 -9.106332
 -7.800000	 -3.200000	 -8.565557	 -8.867429	 -9.205666
 -7.800000	 -3.100000	 -8.662048	 -8.966577	 -9.304832
 -7.800000	 -3.000000	 -8.757737	 -9.065513	 -9.403791
 -7.800000	 -2.900000	 -8.852466	 -9.164185	 -9.502494
 -7.800000	 -2.800000	 -8.946052	 -9.262535	 -9.600880
 -7.800000	 -2.700000	 -9.038291	 -9.360488	 -9.698879
 -7.800000	 -2.600000	 -9.128957	 -9.457958	 -9.796407
 -7.800000	 -2.500000	 -9.217802	 -9.554846	 -9.893366
 -7.800000	 -2.400000	 -9.304563	 -9.651036	 -9.989645
 -7.800000	 -2.300000	 -9.388963	 -9.746401	-10.085120
 -7.800000	 -2.200000	 -9.470715	 -9.840804	-10.179659
 -7.800000	 -2.100000	 -9.549529	 -9.934100	-10.273122
 -7.800000	 -2.000000	 -9.625119	-10.026147	-10.365372
 -7.800000	 -1.900000	 -9.697206	-10.116811	-10.456284
 -7.800000	 -1.800000	 -9.765526	-10.205976	-10.545749
 -7.800000	 -1.700000	 -9.829838	-10.293552	-10.633685
 -7.800000	 -1.600000	 -9.889932	-10.379481	-10.720042
 -7.800000	 -1.500000	 -9.945637	-10.463735	-10.804805
 -7.800000	 -1.400000	 -9.996829	-10.546319	-10.887988
 -7.800000	 -1.300000	-10.043443	-10.627257	-10.969627
 -7.800000	 -1.200000	-10.085478	-10.706585	-11.049770
 -7.800000	 -1.100000	-10.123002	-10.784336	-11.128465
 -7.800000	 -1.000000	-10.156153	-10.860530	-11.205747
 -7.800000	 -0.900000	-10.185137	-10.935166	-11.281633
 -7.800000	 -0.800000	-10.210216	-11.008211	-11.356109
 -7.800000	 -0.700000	-10.231699	-11.079602	-11.429132
 -7.800000	 -0.600000	-10.249925	-11.149239	-11.500627
 -7.800000	 -0.500000	-10.265252	-11.216990	-11.570485
 -7.800000	 -0.400000	-10.278033	-11.282692	-11.638564
 -7.800000	 -0.300000	-10.288613	-11.346152	-11.704697
 -7.800000	 -0.200000	-10.297313	-11.407155	-11.768686
 -7.800000	 -0.100000	-10.304425	-11.465473	-11.830314
 -7.800000	  0.000000	-10.310211	-11.520866	-11.889348
 -7.800000	  0.100000	-10.314898	-11.573104	-11.945547
 -7.800000	  0.200000	-10.318680	-11.621968	-11.998671
 -7.800000	  0.300000	-10.321724	-11.667275	-12.048496
 -7.800000	  0.400000	-10.324168	-11.708881	-12.094824
 -7.800000	  0.500000	-10.326126	-11.746700	-12.137495
 -7.800000	  0.600000	-10.327691	-11.780712	-12.176405
 -7.800000	  0.700000	-10.328941	-11.810965	-12.211511
 -7.800000	  0.800000	-10.329939	-11.837578	-12.242840
 -7.800000	  0.900000	-10.330734	-11.860733	-12.270490
 -7.800000	  1.000000	-10.331368	-11.880665	-12.294624
 -7.800000	  1.100000	-10.331872	-11.897650	-12.315463
 -7.800000	  1.200000	-10.332273	-11.911985	-12.333270
 -7.800000	  1.300000	-10.332592	-11.923978	-12.348338
 -7.800000	  1.400000	-10.332846	-11.933933	-12.360975
 -7.800000	  1.500000	-10.333048	-11.942139	-12.371487
 -7.800000	  1.600000	-10.333208	-11.948860	-12.380166
 -7.800000	  1.700000	-10.333336	-11.954337	-12.387287
 -7.800000	  1.800000	-10.333437	-11.958780	-12.393098
 -7.800000	  1.900000	-10.333518	-11.962370	-12.397816
 -7.800000	  2.000000	-10.333582	-11.965261	-12.401632
 -7.700000	 -8.000000	 -3.846615	 -4.137441	 -4.475604
 -7.700000	 -7.900000	 -3.946615	 -4.237441	 -4.575604
 -7.700000	 -7.800000	 -4.046615	 -4.337441	 -4.675604
 -7.700000	 -7.700000	 -4.146615	 -4.437441	 -4.775604
 -7.700000	 -7.600000	 -4.246615	 -4.537441	 -4.875604
 -7.700000	 -7.500000	 -4.346615	 -4.637441	 -4.975604
 -7.700000	 -7.400000	 -4.446615	 -4.737440	 -5.075604
 -7.700000	 -7.300000	 -4.546614	 -4.837440	 -5.175604
 -7.700000	 -7.200000	 -4.646614	 -4.937440	 -5.275604
 -7.700000	 -7.100000	 -4.746614	 -5.037440	 -5.375604
